gear,speed,rpm,throttle,brake,x,y,z,dist
3,97,4737.0,47,0,-1140.6904296875,-1931.4254150390625,143.3380889892578,81.25740509348448
3,97,4739.0,47,0,-1141.010009765625,-1931.747314453125,143.33567810058594,81.71100896416058
3,97,4743.0,47,0,-1141.3297119140625,-1932.069580078125,143.3334197998047,82.16495796646659
3,97,4748.0,47,0,-1141.649169921875,-1932.3917236328125,143.33103942871094,82.61864900092591
3,97,4751.0,47,0,-1141.9686279296875,-1932.7142333984375,143.3285369873047,83.07260079340173
3,98,4752.0,47,0,-1142.2880859375,-1933.0369873046875,143.3258819580078,83.52672693439753
3,98,4752.0,47,0,-1142.6075439453125,-1933.35986328125,143.3232879638672,83.98093948794742
3,98,4752.0,47,0,-1142.9268798828125,-1933.68310546875,143.32081604003906,84.43532595689891
3,98,4752.0,47,0,-1143.2462158203125,-1934.006591796875,143.31837463378906,84.88988597045848
3,98,4750.0,47,0,-1143.565673828125,-1934.330322265625,143.3157958984375,85.34470624818215
3,98,4750.0,47,0,-1143.885498046875,-1934.6544189453125,143.3131866455078,85.80004458050698
3,98,4755.0,47,0,-1144.204833984375,-1934.978759765625,143.3101348876953,86.2552167698219
3,98,4758.0,47,0,-1144.5240478515625,-1935.3035888671875,143.3068389892578,86.71065315525153
3,98,4757.0,46,0,-1144.84326171875,-1935.62841796875,143.3036651611328,87.16608867364208
3,98,4758.0,46,0,-1145.1627197265625,-1935.953369140625,143.3005828857422,87.62178175377393
3,98,4759.0,46,0,-1145.4820556640625,-1936.278564453125,143.29774475097656,88.07756184028487
3,98,4761.0,46,0,-1145.801513671875,-1936.6036376953125,143.2950439453125,88.53333955572636
3,98,4761.0,45,0,-1146.120849609375,-1936.9290771484375,143.2919158935547,88.989295763423
3,98,4761.0,45,0,-1146.4403076171875,-1937.2548828125,143.2885284423828,89.44560073196507
3,98,4762.0,45,0,-1146.759765625,-1937.580810546875,143.28514099121094,89.90199286776037
