x,y,z
-1329.8236083984375,-2146.293212890625,140.50189208984375
-1330.400634765625,-2146.90966796875,140.48739624023438
-1330.977783203125,-2147.52490234375,140.47340393066406
-1331.555908203125,-2148.1396484375,140.45968627929688
-1332.134521484375,-2148.75341796875,140.44598388671875
-1332.7137451171875,-2149.366455078125,140.43203735351562
-1333.2933349609375,-2149.978515625,140.41778564453125
-1333.8734130859375,-2150.59033203125,140.40357971191406
-1334.453369140625,-2151.201904296875,140.38902282714844
-1335.034423828125,-2151.812255859375,140.37396240234375
-1335.616455078125,-2152.421875,140.35899353027344
-1336.1990966796875,-2153.030517578125,140.34425354003906
-1336.78271484375,-2153.6376953125,140.32948303222656
-1337.367431640625,-2154.244384765625,140.315673828125
-1337.952880859375,-2154.849853515625,140.30223083496094
-1338.5391845703125,-2155.453857421875,140.2890625
-1339.1258544921875,-2156.057373046875,140.27691650390625
-1339.71337890625,-2156.6591796875,140.26483154296875
-1340.3018798828125,-2157.260009765625,140.2520294189453
-1340.890869140625,-2157.859375,140.2388153076172
-1341.48095703125,-2158.4580078125,140.224853515625
-1342.07177734375,-2159.05517578125,140.21005249023438
-1342.6634521484375,-2159.652587890625,140.19509887695312
-1343.255859375,-2160.24951171875,140.1802520751953
-1343.8487548828125,-2160.844970703125,140.16497802734375
-1344.4423828125,-2161.439453125,140.14999389648438
-1345.0357666015625,-2162.033203125,140.13609313964844
-1345.629638671875,-2162.626953125,140.1224822998047
-1346.2239990234375,-2163.219970703125,140.1086883544922
-1346.81982421875,-2163.811279296875,140.09432983398438
-1347.4158935546875,-2164.401123046875,140.07952880859375
-1348.0115966796875,-2164.991455078125,140.06521606445312
-1348.6080322265625,-2165.5810546875,140.0510711669922
-1349.205322265625,-2166.169921875,140.03602600097656
-1349.8026123046875,-2166.758544921875,140.0200653076172
-1350.3994140625,-2167.346923828125,140.00442504882812
-1350.99609375,-2167.934814453125,139.98890686035156
-1351.5927734375,-2168.52294921875,139.9723358154297
-1352.189697265625,-2169.111328125,139.95545959472656
-1352.7862548828125,-2169.699462890625,139.93890380859375
-1353.3828125,-2170.287353515625,139.9221954345703
-1353.979248046875,-2170.875244140625,139.90570068359375
-1354.5751953125,-2171.46337890625,139.889892578125
-1355.1708984375,-2172.051513671875,139.87477111816406
-1355.7666015625,-2172.639404296875,139.85984802246094
-1356.3623046875,-2173.22705078125,139.84500122070312
-1356.9578857421875,-2173.814697265625,139.83045959472656
-1357.5531005859375,-2174.402099609375,139.81614685058594
-1358.1483154296875,-2174.989501953125,139.80186462402344
-1358.743408203125,-2175.57666015625,139.78732299804688
-1359.33837890625,-2176.16357421875,139.77264404296875
-1359.93310546875,-2176.75048828125,139.7579345703125
-1360.527587890625,-2177.33740234375,139.74301147460938
-1361.1217041015625,-2177.924560546875,139.72805786132812
-1361.7154541015625,-2178.51171875,139.7128143310547
-1362.30908203125,-2179.098876953125,139.69700622558594
-1362.9024658203125,-2179.686279296875,139.68101501464844
-1363.4962158203125,-2180.273681640625,139.6653289794922
-1364.0897216796875,-2180.86083984375,139.6495819091797
-1364.682861328125,-2181.447998046875,139.63365173339844
